0, 1463, 65536
1, 1463, 65536
1, 1463, 65536
2, 1463, 65536
2, 1463, 65536
4, 1463, 65536
4, 1463, 65536
5, 1463, 65536
5, 1463, 65536
7, 1463, 65536
7, 1463, 65536
9, 1463, 65536
9, 1463, 65536
10, 1463, 65536
10, 1463, 65536
11, 1463, 65536
11, 1463, 65536
13, 1463, 65536
13, 1463, 65536
16, 1463, 65536
16, 1463, 65536
19, 1463, 65536
19, 1463, 65536
24, 1463, 65536
24, 1463, 65536
26, 1463, 65536
26, 1463, 65536
27, 1463, 65536
27, 1463, 65536
33, 1463, 65536
33, 1463, 65536
36, 1463, 65536
36, 1463, 65536
44, 1463, 65536
44, 1463, 65536
45, 1463, 65536
45, 1463, 65536
49, 1463, 65536
49, 1463, 65536
51, 1463, 65536
51, 1463, 65536
52, 1463, 65536
52, 1463, 65536
55, 1463, 65536
55, 1463, 65536
64, 1463, 65536
64, 1463, 65536
65, 1463, 65536
65, 1463, 65536
68, 1463, 65536
68, 1463, 65536
71, 1463, 65536
71, 1463, 65536
72, 1463, 65536
72, 1463, 65536
79, 1463, 65536
79, 1463, 65536
80, 1463, 65536
80, 1463, 65536
84, 1463, 65536
84, 1463, 65536
86, 1463, 65536
86, 1463, 65536
92, 1463, 65536
92, 1463, 65536
95, 1463, 65536
95, 1463, 65536
100, 1463, 65536
100, 1463, 65536
114, 1463, 65536
114, 1463, 65536
116, 1463, 65536
116, 1463, 65536
117, 1463, 65536
117, 1463, 65536
130, 1463, 65536
130, 1463, 65536
132, 1463, 65536
132, 1463, 65536
133, 1463, 65536
133, 1463, 65536
137, 1463, 65536
137, 1463, 65536
155, 1463, 65536
155, 1463, 65536
156, 1463, 65536
156, 1463, 65536
162, 1463, 65536
162, 1463, 65536
170, 1463, 65536
170, 1463, 65536
174, 1463, 65536
174, 1463, 65536
176, 1463, 65536
176, 1463, 65536
187, 1463, 65536
187, 1463, 65536
188, 1463, 65536
188, 1463, 65536
197, 1463, 65536
197, 1463, 65536
200, 1463, 65536
200, 1463, 65536
203, 1463, 65536
203, 1463, 65536
209, 1463, 65536
209, 1463, 65536
213, 1463, 65536
213, 1463, 65536
217, 1463, 65536
217, 1463, 65536
228, 1463, 65536
228, 1463, 65536
230, 1463, 65536
230, 1463, 65536
231, 1463, 65536
231, 1463, 65536
233, 1463, 65536
233, 1463, 65536
244, 1463, 65536
244, 1463, 65536
249, 1463, 65536
249, 1463, 65536
250, 1463, 65536
250, 1463, 65536
259, 1463, 65536
259, 1463, 65536
266, 1463, 65536
266, 1463, 65536
282, 1463, 65536
282, 1463, 65536
306, 1463, 65536
306, 1463, 65536
324, 1463, 65536
324, 1463, 65536
334, 1463, 65536
334, 1463, 65536
335, 1463, 65536
335, 1463, 65536
336, 1463, 65536
336, 1463, 65536
365, 1463, 65536
365, 1463, 65536
373, 1463, 65536
373, 1463, 65536
380, 1463, 65536
380, 1463, 65536
385, 1463, 65536
385, 1463, 65536
400, 1463, 65536
400, 1463, 65536
414, 1463, 65536
414, 1463, 65536
415, 1463, 65536
415, 1463, 65536
418, 1463, 65536
418, 1463, 65536
424, 1463, 65536
424, 1463, 65536
430, 1463, 65536
430, 1463, 65536
435, 1463, 65536
435, 1463, 65536
453, 1463, 65536
453, 1463, 65536
456, 1463, 65536
456, 1463, 65536
459, 1463, 65536
459, 1463, 65536
480, 1463, 65536
480, 1463, 65536
492, 1463, 65536
492, 1463, 65536
505, 1463, 65536
505, 1463, 65536
509, 1463, 65536
509, 1463, 65536
522, 1463, 65536
522, 1463, 65536
534, 1463, 65536
534, 1463, 65536
539, 1463, 65536
539, 1463, 65536
549, 1463, 65536
549, 1463, 65536
550, 1463, 65536
550, 1463, 65536
556, 1463, 65536
556, 1463, 65536
569, 1463, 65536
569, 1463, 65536
592, 1463, 65536
592, 1463, 65536
603, 1463, 65536
603, 1463, 65536
609, 1463, 65536
609, 1463, 65536
629, 1463, 65536
629, 1463, 65536
634, 1463, 65536
634, 1463, 65536
647, 1463, 65536
647, 1463, 65536
685, 1463, 65536
685, 1463, 65536
701, 1463, 65536
