0, 2569, 65536
1, 2569, 65536
1, 2592, 65536
2, 2592, 65536
2, 2603, 65536
3, 2603, 65536
3, 2612, 65536
4, 2612, 65536
4, 2618, 65536
5, 2618, 65536
5, 2630, 65536
6, 2630, 65536
6, 2636, 65536
7, 2636, 65536
7, 2642, 65536
8, 2642, 65536
8, 2643, 65536
9, 2643, 65536
9, 2647, 65536
10, 2647, 65536
10, 2649, 65536
11, 2649, 65536
11, 2656, 65536
12, 2656, 65536
12, 2662, 65536
13, 2662, 65536
13, 2663, 65536
14, 2663, 65536
14, 2665, 65536
15, 2665, 65536
15, 2670, 65536
16, 2670, 65536
16, 2675, 65536
17, 2675, 65536
17, 2678, 65536
18, 2678, 65536
19, 2678, 65536
19, 2681, 65536
20, 2681, 65536
20, 2683, 65536
21, 2683, 65536
21, 2686, 65536
22, 2686, 65536
22, 2688, 65536
23, 2688, 65536
23, 2692, 65536
24, 2692, 65536
24, 2694, 65536
25, 2694, 65536
25, 2705, 65536
26, 2705, 65536
26, 2706, 65536
27, 2706, 65536
27, 2709, 65536
28, 2709, 65536
29, 2709, 65536
30, 2709, 65536
31, 2709, 65536
32, 2709, 65536
33, 2709, 65536
34, 2709, 65536
34, 2712, 65536
35, 2712, 65536
36, 2712, 65536
36, 2715, 65536
37, 2715, 65536
37, 2716, 65536
38, 2716, 65536
38, 2719, 65536
39, 2719, 65536
39, 2722, 65536
40, 2722, 65536
40, 2725, 65536
41, 2725, 65536
41, 2728, 65536
42, 2728, 65536
42, 2731, 65536
43, 2731, 65536
43, 2736, 65536
44, 2736, 65536
44, 2738, 65536
45, 2738, 65536
46, 2738, 65536
46, 2739, 65536
47, 2739, 65536
47, 2744, 65536
48, 2744, 65536
48, 2745, 65536
49, 2745, 65536
49, 2747, 65536
50, 2747, 65536
50, 2748, 65536
51, 2748, 65536
51, 2750, 65536
52, 2750, 65536
52, 2751, 65536
53, 2751, 65536
54, 2751, 65536
55, 2751, 65536
56, 2751, 65536
56, 2752, 65536
57, 2752, 65536
57, 2758, 65536
58, 2758, 65536
58, 2761, 65536
59, 2761, 65536
59, 2762, 65536
60, 2762, 65536
61, 2762, 65536
62, 2762, 65536
62, 2764, 65536
63, 2764, 65536
63, 2765, 65536
64, 2765, 65536
65, 2765, 65536
66, 2765, 65536
67, 2765, 65536
67, 2767, 65536
68, 2767, 65536
68, 2772, 65536
69, 2772, 65536
69, 2774, 65536
70, 2774, 65536
70, 2777, 65536
71, 2777, 65536
71, 2780, 65536
72, 2780, 65536
73, 2780, 65536
74, 2780, 65536
74, 2783, 65536
75, 2783, 65536
76, 2783, 65536
77, 2783, 65536
78, 2783, 65536
79, 2783, 65536
79, 2784, 65536
80, 2784, 65536
80, 2787, 65536
81, 2787, 65536
81, 2788, 65536
82, 2788, 65536
82, 2790, 65536
83, 2790, 65536
84, 2790, 65536
85, 2790, 65536
85, 2792, 65536
86, 2792, 65536
87, 2792, 65536
87, 2794, 65536
88, 2794, 65536
88, 2796, 65536
89, 2796, 65536
90, 2796, 65536
91, 2796, 65536
91, 2801, 65536
92, 2801, 65536
93, 2801, 65536
93, 2802, 65536
94, 2802, 65536
94, 2803, 65536
95, 2803, 65536
96, 2803, 65536
97, 2803, 65536
98, 2803, 65536
98, 2807, 65536
99, 2807, 65536
100, 2807, 65536
101, 2807, 65536
101, 2811, 65536
102, 2811, 65536
102, 2813, 65536
103, 2813, 65536
103, 2813, 65536
104, 2813, 65536
104, 2814, 65536
105, 2814, 65536
105, 2817, 65536
106, 2817, 65536
106, 2817, 65536
107, 2817, 65536
107, 2821, 65536
108, 2821, 65536
108, 2822, 65536
109, 2822, 65536
109, 2826, 65536
110, 2826, 65536
110, 2830, 65536
111, 2830, 65536
111, 2831, 65536
112, 2831, 65536
113, 2831, 65536
113, 2834, 65536
114, 2834, 65536
115, 2834, 65536
116, 2834, 65536
116, 2836, 65536
117, 2836, 65536
117, 2837, 65536
118, 2837, 65536
118, 2839, 65536
119, 2839, 65536
120, 2839, 65536
120, 2840, 65536
121, 2840, 65536
122, 2840, 65536
122, 2843, 65536
123, 2843, 65536
124, 2843, 65536
125, 2843, 65536
126, 2843, 65536
126, 2844, 65536
127, 2844, 65536
127, 2845, 65536
128, 2845, 65536
129, 2845, 65536
129, 2848, 65536
130, 2848, 65536
130, 2849, 65536
131, 2849, 65536
132, 2849, 65536
132, 2851, 65536
133, 2851, 65536
133, 2852, 65536
134, 2852, 65536
135, 2852, 65536
135, 2853, 65536
136, 2853, 65536
137, 2853, 65536
138, 2853, 65536
138, 2853, 65536
139, 2853, 65536
140, 2853, 65536
141, 2853, 65536
142, 2853, 65536
142, 2857, 65536
143, 2857, 65536
144, 2857, 65536
145, 2857, 65536
146, 2857, 65536
147, 2857, 65536
148, 2857, 65536
148, 2860, 65536
149, 2860, 65536
150, 2860, 65536
150, 2862, 65536
