0, 2569, 65536
1, 2569, 65536
1, 2594, 65536
2, 2594, 65536
2, 2597, 65536
3, 2597, 65536
3, 2598, 65536
4, 2598, 65536
4, 2602, 65536
5, 2602, 65536
5, 2608, 65536
6, 2608, 65536
6, 2631, 65536
9, 2631, 65536
9, 2632, 65536
10, 2632, 65536
10, 2637, 65536
12, 2637, 65536
12, 2641, 65536
13, 2641, 65536
13, 2649, 65536
14, 2649, 65536
14, 2656, 65536
16, 2656, 65536
16, 2659, 65536
17, 2659, 65536
17, 2660, 65536
18, 2660, 65536
18, 2663, 65536
19, 2663, 65536
19, 2672, 65536
21, 2672, 65536
21, 2684, 65536
22, 2684, 65536
22, 2688, 65536
24, 2688, 65536
24, 2693, 65536
25, 2693, 65536
25, 2697, 65536
27, 2697, 65536
27, 2698, 65536
28, 2698, 65536
28, 2701, 65536
30, 2701, 65536
30, 2710, 65536
32, 2710, 65536
32, 2710, 65536
33, 2710, 65536
33, 2711, 65536
38, 2711, 65536
38, 2712, 65536
40, 2712, 65536
40, 2715, 65536
41, 2715, 65536
41, 2718, 65536
42, 2718, 65536
42, 2719, 65536
44, 2719, 65536
44, 2720, 65536
46, 2720, 65536
46, 2722, 65536
50, 2722, 65536
50, 2724, 65536
52, 2724, 65536
52, 2725, 65536
53, 2725, 65536
53, 2727, 65536
55, 2727, 65536
55, 2729, 65536
56, 2729, 65536
56, 2730, 65536
57, 2730, 65536
57, 2733, 65536
59, 2733, 65536
59, 2734, 65536
60, 2734, 65536
60, 2743, 65536
61, 2743, 65536
61, 2744, 65536
65, 2744, 65536
65, 2746, 65536
66, 2746, 65536
66, 2746, 65536
68, 2746, 65536
68, 2749, 65536
70, 2749, 65536
70, 2754, 65536
72, 2754, 65536
72, 2756, 65536
75, 2756, 65536
75, 2761, 65536
77, 2761, 65536
77, 2765, 65536
78, 2765, 65536
78, 2766, 65536
81, 2766, 65536
81, 2767, 65536
83, 2767, 65536
83, 2770, 65536
84, 2770, 65536
84, 2773, 65536
85, 2773, 65536
85, 2776, 65536
86, 2776, 65536
86, 2780, 65536
87, 2780, 65536
87, 2782, 65536
88, 2782, 65536
88, 2783, 65536
89, 2783, 65536
89, 2784, 65536
91, 2784, 65536
91, 2784, 65536
94, 2784, 65536
94, 2785, 65536
96, 2785, 65536
96, 2789, 65536
98, 2789, 65536
98, 2791, 65536
100, 2791, 65536
100, 2791, 65536
101, 2791, 65536
101, 2793, 65536
102, 2793, 65536
102, 2795, 65536
103, 2795, 65536
103, 2796, 65536
106, 2796, 65536
106, 2797, 65536
108, 2797, 65536
108, 2798, 65536
113, 2798, 65536
113, 2800, 65536
119, 2800, 65536
119, 2803, 65536
120, 2803, 65536
120, 2804, 65536
122, 2804, 65536
122, 2807, 65536
127, 2807, 65536
127, 2808, 65536
128, 2808, 65536
128, 2809, 65536
130, 2809, 65536
130, 2811, 65536
131, 2811, 65536
131, 2813, 65536
134, 2813, 65536
134, 2816, 65536
135, 2816, 65536
135, 2816, 65536
138, 2816, 65536
138, 2818, 65536
139, 2818, 65536
139, 2821, 65536
141, 2821, 65536
141, 2824, 65536
145, 2824, 65536
145, 2825, 65536
146, 2825, 65536
146, 2826, 65536
149, 2826, 65536
149, 2827, 65536
151, 2827, 65536
151, 2829, 65536
153, 2829, 65536
153, 2830, 65536
154, 2830, 65536
154, 2831, 65536
157, 2831, 65536
157, 2831, 65536
158, 2831, 65536
158, 2832, 65536
161, 2832, 65536
161, 2834, 65536
164, 2834, 65536
164, 2835, 65536
166, 2835, 65536
166, 2837, 65536
167, 2837, 65536
167, 2841, 65536
172, 2841, 65536
172, 2842, 65536
175, 2842, 65536
175, 2843, 65536
176, 2843, 65536
176, 2846, 65536
179, 2846, 65536
179, 2847, 65536
180, 2847, 65536
180, 2848, 65536
182, 2848, 65536
182, 2849, 65536
183, 2849, 65536
183, 2850, 65536
186, 2850, 65536
186, 2854, 65536
187, 2854, 65536
187, 2856, 65536
191, 2856, 65536
191, 2859, 65536
193, 2859, 65536
194, 2859, 65536
194, 2860, 65536
196, 2860, 65536
196, 2862, 65536
197, 2862, 65536
197, 2868, 65536
198, 2868, 65536
198, 2871, 65536
199, 2871, 65536
199, 2872, 65536
205, 2872, 65536
205, 2873, 65536
208, 2873, 65536
208, 2874, 65536
210, 2874, 65536
210, 2875, 65536
212, 2875, 65536
212, 2879, 65536
215, 2879, 65536
215, 2881, 65536
217, 2881, 65536
217, 2887, 65536
219, 2887, 65536
219, 2888, 65536
220, 2888, 65536
220, 2890, 65536
225, 2890, 65536
225, 2891, 65536
228, 2891, 65536
228, 2893, 65536
229, 2893, 65536
229, 2894, 65536
231, 2894, 65536
231, 2895, 65536
232, 2895, 65536
232, 2897, 65536
237, 2897, 65536
237, 2898, 65536
239, 2898, 65536
239, 2901, 65536
241, 2901, 65536
241, 2903, 65536
245, 2903, 65536
