0, 2568, 65536
1, 2568, 65536
1, 2593, 65536
2, 2593, 65536
2, 2595, 65536
3, 2595, 65536
3, 2606, 65536
4, 2606, 65536
4, 2612, 65536
5, 2612, 65536
5, 2614, 65536
6, 2614, 65536
6, 2621, 65536
7, 2621, 65536
7, 2628, 65536
8, 2628, 65536
8, 2635, 65536
9, 2635, 65536
9, 2636, 65536
10, 2636, 65536
10, 2638, 65536
11, 2638, 65536
11, 2639, 65536
13, 2639, 65536
13, 2641, 65536
15, 2641, 65536
15, 2642, 65536
16, 2642, 65536
16, 2643, 65536
17, 2643, 65536
17, 2651, 65536
19, 2651, 65536
19, 2653, 65536
20, 2653, 65536
20, 2666, 65536
22, 2666, 65536
22, 2667, 65536
24, 2667, 65536
24, 2668, 65536
27, 2668, 65536
27, 2669, 65536
29, 2669, 65536
29, 2672, 65536
30, 2672, 65536
30, 2673, 65536
31, 2673, 65536
31, 2676, 65536
32, 2676, 65536
32, 2678, 65536
34, 2678, 65536
34, 2679, 65536
35, 2679, 65536
35, 2683, 65536
36, 2683, 65536
36, 2688, 65536
37, 2688, 65536
37, 2690, 65536
38, 2690, 65536
38, 2692, 65536
39, 2692, 65536
39, 2696, 65536
40, 2696, 65536
40, 2700, 65536
42, 2700, 65536
42, 2702, 65536
46, 2702, 65536
46, 2707, 65536
47, 2707, 65536
47, 2710, 65536
48, 2710, 65536
48, 2715, 65536
49, 2715, 65536
49, 2718, 65536
50, 2718, 65536
50, 2719, 65536
53, 2719, 65536
53, 2720, 65536
54, 2720, 65536
54, 2722, 65536
55, 2722, 65536
55, 2723, 65536
56, 2723, 65536
56, 2724, 65536
57, 2724, 65536
57, 2728, 65536
59, 2728, 65536
59, 2731, 65536
60, 2731, 65536
60, 2731, 65536
64, 2731, 65536
64, 2736, 65536
66, 2736, 65536
66, 2740, 65536
72, 2740, 65536
72, 2741, 65536
76, 2741, 65536
76, 2742, 65536
78, 2742, 65536
78, 2746, 65536
79, 2746, 65536
79, 2749, 65536
80, 2749, 65536
80, 2751, 65536
81, 2751, 65536
81, 2752, 65536
82, 2752, 65536
82, 2753, 65536
83, 2753, 65536
83, 2756, 65536
84, 2756, 65536
84, 2757, 65536
87, 2757, 65536
87, 2758, 65536
88, 2758, 65536
88, 2762, 65536
91, 2762, 65536
91, 2763, 65536
95, 2763, 65536
95, 2765, 65536
96, 2765, 65536
96, 2767, 65536
97, 2767, 65536
97, 2770, 65536
98, 2770, 65536
98, 2775, 65536
99, 2775, 65536
99, 2779, 65536
102, 2779, 65536
102, 2781, 65536
106, 2781, 65536
106, 2782, 65536
107, 2782, 65536
107, 2783, 65536
110, 2783, 65536
110, 2786, 65536
112, 2786, 65536
112, 2787, 65536
118, 2787, 65536
118, 2788, 65536
120, 2788, 65536
120, 2789, 65536
121, 2789, 65536
121, 2792, 65536
123, 2792, 65536
123, 2793, 65536
126, 2793, 65536
126, 2795, 65536
128, 2795, 65536
128, 2798, 65536
129, 2798, 65536
129, 2800, 65536
133, 2800, 65536
133, 2803, 65536
134, 2803, 65536
134, 2804, 65536
135, 2804, 65536
135, 2805, 65536
139, 2805, 65536
139, 2807, 65536
141, 2807, 65536
141, 2808, 65536
142, 2808, 65536
142, 2810, 65536
143, 2810, 65536
143, 2814, 65536
144, 2814, 65536
144, 2815, 65536
145, 2815, 65536
145, 2816, 65536
146, 2816, 65536
146, 2817, 65536
147, 2817, 65536
147, 2818, 65536
150, 2818, 65536
150, 2821, 65536
162, 2821, 65536
162, 2822, 65536
168, 2822, 65536
168, 2823, 65536
170, 2823, 65536
170, 2824, 65536
177, 2824, 65536
177, 2825, 65536
178, 2825, 65536
178, 2826, 65536
179, 2826, 65536
179, 2826, 65536
179, 2827, 65536
184, 2827, 65536
184, 2833, 65536
185, 2833, 65536
185, 2835, 65536
186, 2835, 65536
186, 2837, 65536
193, 2837, 65536
193, 2840, 65536
194, 2840, 65536
194, 2843, 65536
196, 2843, 65536
196, 2844, 65536
199, 2844, 65536
199, 2846, 65536
200, 2846, 65536
200, 2848, 65536
202, 2848, 65536
202, 2849, 65536
213, 2849, 65536
213, 2850, 65536
217, 2850, 65536
217, 2852, 65536
221, 2852, 65536
221, 2853, 65536
224, 2853, 65536
224, 2856, 65536
225, 2856, 65536
225, 2859, 65536
226, 2859, 65536
226, 2860, 65536
229, 2860, 65536
229, 2862, 65536
239, 2862, 65536
239, 2864, 65536
240, 2864, 65536
240, 2865, 65536
242, 2865, 65536
242, 2870, 65536
245, 2870, 65536
245, 2871, 65536
247, 2871, 65536
247, 2873, 65536
251, 2873, 65536
251, 2874, 65536
253, 2874, 65536
253, 2876, 65536
254, 2876, 65536
254, 2878, 65536
255, 2878, 65536
255, 2879, 65536
256, 2879, 65536
256, 2880, 65536
259, 2880, 65536
259, 2882, 65536
260, 2882, 65536
260, 2883, 65536
262, 2883, 65536
262, 2884, 65536
263, 2884, 65536
263, 2887, 65536
265, 2887, 65536
265, 2889, 65536
267, 2889, 65536
267, 2890, 65536
268, 2890, 65536
268, 2891, 65536
269, 2891, 65536
269, 2895, 65536
271, 2895, 65536
271, 2897, 65536
274, 2897, 65536
274, 2898, 65536
275, 2898, 65536
275, 2899, 65536
280, 2899, 65536
280, 2900, 65536
281, 2900, 65536
281, 2901, 65536
286, 2901, 65536
286, 2903, 65536
287, 2903, 65536
287, 2905, 65536
288, 2905, 65536
288, 2906, 65536
289, 2906, 65536
289, 2907, 65536
290, 2907, 65536
290, 2908, 65536
296, 2908, 65536
296, 2909, 65536
301, 2909, 65536
301, 2911, 65536
305, 2911, 65536
305, 2912, 65536
306, 2912, 65536
306, 2913, 65536
307, 2913, 65536
307, 2916, 65536
308, 2916, 65536
308, 2917, 65536
312, 2917, 65536
312, 2919, 65536
316, 2919, 65536
316, 2921, 65536
317, 2921, 65536
317, 2923, 65536
320, 2923, 65536
320, 2925, 65536
321, 2925, 65536
321, 2926, 65536
323, 2926, 65536
323, 2927, 65536
327, 2927, 65536
327, 2929, 65536
328, 2929, 65536
328, 2931, 65536
330, 2931, 65536
330, 2932, 65536
331, 2932, 65536
331, 2935, 65536
334, 2935, 65536
334, 2937, 65536
336, 2937, 65536
336, 2939, 65536
337, 2939, 65536
337, 2947, 65536
